@_fa,link,prism:url,dc:identifier,eid,dc:title,prism:publicationName,prism:issn,prism:eIssn,prism:isbn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,citedby-count,prism:aggregationType,subtype,subtypeDescription,source-id,openaccess,openaccessFlag,dc:creator,prism:doi,pii,affiliation,article-number,freetoread,freetoreadLabel,prism:issueIdentifier,pubmed-id
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85124100033', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85124100033?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124100033&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124100033&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85124100033,SCOPUS_ID:85124100033,2-s2.0-85124100033,Strengthening IDS against Evasion Attacks with GAN-based Adversarial Samples in SDN-enabled network,"Proceedings - 2021 RIVF International Conference on Computing and Communication Technologies, RIVF 2021",,,"[{'@_fa': 'true', '$': '9781665404358'}]",,,2021-01-01,2021,0,Conference Proceeding,cp,Conference Paper,21101075141,0,False,Xuan Qui C.P.,10.1109/RIVF51545.2021.9642111,,"[{'@_fa': 'true', 'affilname': 'Viet Nam National University Ho Chi Minh City', 'affiliation-city': 'Ho Chi Minh City', 'affiliation-country': 'Viet Nam'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123923006', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123923006?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123923006&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123923006&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123923006,SCOPUS_ID:85123923006,2-s2.0-85123923006,Large-scale palm vein recognition on synthetic datasets,"Proceedings - International Conference of the Chilean Computer Science Society, SCCC",15224902,,"[{'@_fa': 'true', '$': '9781665409568'}]",2021-November,,2021-01-01,2021,0,Conference Proceeding,cp,Conference Paper,144852,0,False,Hernandez-Garcia R.,10.1109/SCCC54552.2021.9650413,,"[{'@_fa': 'true', 'affilname': 'Universidad Católica del Maule', 'affiliation-city': 'Talca', 'affiliation-country': 'Chile'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123922963', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123922963?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123922963&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123922963&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123922963,SCOPUS_ID:85123922963,2-s2.0-85123922963,Improving Transportation Mode Identification with Limited GPS Trajectories,"Proceedings - International Conference on Tools with Artificial Intelligence, ICTAI",10823409,,"[{'@_fa': 'true', '$': '9781665408981'}]",2021-November,655-660,2021-01-01,2021,0,Conference Proceeding,cp,Conference Paper,145117,0,False,Zhu Y.,10.1109/ICTAI52525.2021.00104,,"[{'@_fa': 'true', 'affilname': 'Southern University of Science and Technology', 'affiliation-city': 'Shenzhen', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Guangdong Provincial Key Lab of Computational Intelligence and Cyberspace Information', 'affiliation-city': 'Guangdong', 'affiliation-country': 'China'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123874003', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123874003?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123874003&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123874003&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123874003,SCOPUS_ID:85123874003,2-s2.0-85123874003,Information Technology Solutions and Challenges for Healthy Urban Environment,Lecture Notes in Networks and Systems,23673370,23673389,"[{'@_fa': 'true', '$': '9783030752743'}]",233,653-662,2021-01-01,2021,0,Book Series,cp,Conference Paper,21100901469,0,False,Lemeš S.,10.1007/978-3-030-75275-0_72,,"[{'@_fa': 'true', 'affilname': 'University of Zenica', 'affiliation-city': 'Zenica', 'affiliation-country': 'Bosnia and Herzegovina'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123848466', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123848466?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123848466&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123848466&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123848466,SCOPUS_ID:85123848466,2-s2.0-85123848466,"5<sup>th</sup> International Symposium “SMART LION”. Medical Imagining and Global Health, October 7–9, 2021",Proceedings of the Shevchenko Scientific Society. Medical Sciences,27088634,27088642,,65,26-44,2021-01-01,2021,1,Journal,cp,Conference Paper,21101050072,1,True,Bekesevych A.,10.25040/NTSH2021.02.03,,"[{'@_fa': 'true', 'affilname': 'Danylo Halytsky Lviv National Medical University', 'affiliation-city': 'Lviv', 'affiliation-country': 'Ukraine'}]",,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",2,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123827479', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123827479?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123827479&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123827479&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123827479,SCOPUS_ID:85123827479,2-s2.0-85123827479,Learning Autonomous Driving in Tangible Practice: Development and On-Road Applications of a 1/10-Scale Autonomous Vehicle,"Proceedings - Frontiers in Education Conference, FIE",15394565,,"[{'@_fa': 'true', '$': '9781665438513'}]",2021-October,,2021-01-01,2021,1,Conference Proceeding,cp,Conference Paper,16719,0,False,Paulino L.,10.1109/FIE49875.2021.9637402,,"[{'@_fa': 'true', 'affilname': 'Montclair State University', 'affiliation-city': 'Montclair', 'affiliation-country': 'United States'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123793987', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123793987?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123793987&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123793987&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123793987,SCOPUS_ID:85123793987,2-s2.0-85123793987,IoT stations for monitoring a district metered area of Guanajuato city,"2021 IEEE International Conference on Engineering Veracruz, ICEV 2021",,,"[{'@_fa': 'true', '$': '9781665445481'}]",,,2021-01-01,2021,0,Conference Proceeding,cp,Conference Paper,21101074662,0,False,Torres L.,10.1109/ICEV52951.2021.9632649,,"[{'@_fa': 'true', 'affilname': 'Universidad Nacional Autonomaa de Mexico', 'affiliation-city': 'Mexico City', 'affiliation-country': 'Mexico'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123757500', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123757500?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123757500&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123757500&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123757500,SCOPUS_ID:85123757500,2-s2.0-85123757500,WanderMate: GPS based bus tracking interface system,"Proceedings of the 2021 IEEE International Conference on Innovative Computing, Intelligent Communication and Smart Electrical Systems, ICSES 2021",,,"[{'@_fa': 'true', '$': '9781665435215'}]",,,2021-01-01,2021,0,Conference Proceeding,cp,Conference Paper,21101074642,0,False,George R.N.,10.1109/ICSES52305.2021.9633973,,"[{'@_fa': 'true', 'affilname': 'SCMS', 'affiliation-city': None, 'affiliation-country': None}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123571667', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123571667?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123571667&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123571667&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123571667,SCOPUS_ID:85123571667,2-s2.0-85123571667,Automatic method for the prediction of the commercial appraisal of a property in Bogota city,"2021 7th Congreso Internacional de Innovacion y Tendencias en Ingenieria, CONIITI 2021 - Conference Proceedings",,,"[{'@_fa': 'true', '$': '9781665402217'}]",,,2021-01-01,2021,0,Conference Proceeding,cp,Conference Paper,21101074034,0,False,Martinez N.,10.1109/CONIITI53815.2021.9619685,,"[{'@_fa': 'true', 'affilname': 'Universidad Católica de Colombia', 'affiliation-city': 'Bogota', 'affiliation-country': 'Colombia'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123440176', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123440176?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123440176&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123440176&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123440176,SCOPUS_ID:85123440176,2-s2.0-85123440176,An Enhanced Particle Filter for Uncertainty Quantification in Neural Networks,"Proceedings of 2021 IEEE 24th International Conference on Information Fusion, FUSION 2021",,,"[{'@_fa': 'true', '$': '9781737749714'}]",,,2021-01-01,2021,0,Conference Proceeding,cp,Conference Paper,21101073804,0,False,Carannante G.,,,"[{'@_fa': 'true', 'affilname': 'Rowan University', 'affiliation-city': 'Glassboro', 'affiliation-country': 'United States'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123424895', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123424895?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123424895&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123424895&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123424895,SCOPUS_ID:85123424895,2-s2.0-85123424895,Evaluating Urban Network Activity Hotspots through Granular Cluster Analysis of Spatio-Temporal Data,"Proceedings of the 2021 17th International Conference on Network and Service Management: Smart Management for Future Networks and Services, CNSM 2021",,,"[{'@_fa': 'true', '$': '9783903176362'}]",,417-421,2021-01-01,2021,0,Conference Proceeding,cp,Conference Paper,21101073810,0,False,Pajo J.F.,10.23919/CNSM52442.2021.9615584,,"[{'@_fa': 'true', 'affilname': 'Telenor ASA', 'affiliation-city': 'Fornebu', 'affiliation-country': 'Norway'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123371218', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123371218?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123371218&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123371218&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123371218,SCOPUS_ID:85123371218,2-s2.0-85123371218,A Novel Architecture and Design of FPGA based Space-borne AIS Receiver,"Proceedings of CONECCT 2021: 7th IEEE International Conference on Electronics, Computing and Communication Technologies",,,"[{'@_fa': 'true', '$': '9781665428491'}]",,,2021-01-01,2021,0,Conference Proceeding,cp,Conference Paper,21101073690,0,False,Sahay G.,10.1109/CONECCT52877.2021.9622695,,"[{'@_fa': 'true', 'affilname': 'Indian Space Research Organization', 'affiliation-city': 'Bengaluru', 'affiliation-country': 'India'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123275339', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123275339?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123275339&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123275339&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123275339,SCOPUS_ID:85123275339,2-s2.0-85123275339,Computer Vision Based Sensor System for Autonomous Vehicles,Transport Means - Proceedings of the International Conference,1822296X,,,2021-October,1175-1180,2021-01-01,2021,0,Conference Proceeding,cp,Conference Paper,19700200804,0,False,Gorobetz M.,,,"[{'@_fa': 'true', 'affilname': 'Riga Technical University', 'affiliation-city': 'Riga', 'affiliation-country': 'Latvia'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123221827', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123221827?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123221827&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123221827&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123221827,SCOPUS_ID:85123221827,2-s2.0-85123221827,Machine Learning for Air Quality Classification in IoT-based Network with Low-cost Sensors,"2021 15th International Conference on Advanced Technologies, Systems and Services in Telecommunications, TELSIKS 2021 - Proceedings",,,"[{'@_fa': 'true', '$': '9781665444422'}]",,303-306,2021-01-01,2021,1,Conference Proceeding,cp,Conference Paper,21101073254,0,False,Bogdanovic N.Z.,10.1109/TELSIKS52058.2021.9606379,,"[{'@_fa': 'true', 'affilname': 'University of Belgrade', 'affiliation-city': 'Belgrade', 'affiliation-country': 'Serbia'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123218049', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123218049?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123218049&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123218049&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123218049,SCOPUS_ID:85123218049,2-s2.0-85123218049,Implementation of YOLOv4 Algorithm for Multiple Object Detection in Image and Video Dataset using Deep Learning and Artificial Intelligence for Urban Traffic Video Surveillance Application,"2021 4th International Conference on Electrical, Computer and Communication Technologies, ICECCT 2021",,,"[{'@_fa': 'true', '$': '9781665414807'}]",,,2021-01-01,2021,3,Conference Proceeding,cp,Conference Paper,21101073802,0,False,Naik U.P.,10.1109/ICECCT52121.2021.9616625,,"[{'@_fa': 'true', 'affilname': 'R.V.College of Engineering', 'affiliation-city': 'Bengaluru', 'affiliation-country': 'India'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123216331', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123216331?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123216331&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123216331&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123216331,SCOPUS_ID:85123216331,2-s2.0-85123216331,Design and Implementation of Comprehensive Decision Support System in the Lower Yellow River,"Proceedings - 2021 7th Annual International Conference on Network and Information Systems for Computers, ICNISC 2021",,,"[{'@_fa': 'true', '$': '9781665402323'}]",,873-877,2021-01-01,2021,0,Conference Proceeding,cp,Conference Paper,21101073240,0,False,Liu H.,10.1109/ICNISC54316.2021.00163,,"[{'@_fa': 'true', 'affilname': 'Al', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123194242', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123194242?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123194242&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123194242&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123194242,SCOPUS_ID:85123194242,2-s2.0-85123194242,A Multi-agent Reinforcement Learning Routing Protocol in Mobile Robot Network,"2021 4th International Conference on Information Communication and Signal Processing, ICICSP 2021",,,"[{'@_fa': 'true', '$': '9781665407571'}]",,469-475,2021-01-01,2021,0,Conference Proceeding,cp,Conference Paper,21101073241,0,False,Sun M.,10.1109/ICICSP54369.2021.9611881,,"[{'@_fa': 'true', 'affilname': 'Northeastern University', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123189916', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123189916?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123189916&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123189916&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123189916,SCOPUS_ID:85123189916,2-s2.0-85123189916,Prohibited Items Detection in X-ray Images in YOLO Network,"2021 26th International Conference on Automation and Computing: System Intelligence through Automation and Computing, ICAC 2021",,,"[{'@_fa': 'true', '$': '9781860435577'}]",,,2021-01-01,2021,0,Conference Proceeding,cp,Conference Paper,21101073244,0,False,Wei Y.,10.23919/ICAC50006.2021.9594145,,"[{'@_fa': 'true', 'affilname': ""Xi'an Institute of Posts and Telecommunications"", 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}]",,,,,
