@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:isbn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,source-id,openaccess,openaccessFlag,pii,article-number,prism:issueIdentifier,freetoread,freetoreadLabel,pubmed-id
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115401406', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115401406?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115401406&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115401406&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S1566253521001779'}",https://api.elsevier.com/content/abstract/scopus_id/85115401406,SCOPUS_ID:85115401406,2-s2.0-85115401406,Multimodal Earth observation data fusion: Graph-based approach in shared latent space,Arun P.V.,Information Fusion,15662535,,,78,20-39,2022-02-01,February 2022,10.1016/j.inffus.2021.09.004,2,"[{'@_fa': 'true', 'affilname': 'Indian Institute of Technology Bombay', 'affiliation-city': 'Mumbai', 'affiliation-country': 'India'}, {'@_fa': 'true', 'affilname': 'Hebrew University of Jerusalem', 'affiliation-city': 'Jerusalem', 'affiliation-country': 'Israel'}]",Journal,ar,Article,26099,0,False,S1566253521001779,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85112417836', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85112417836?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112417836&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112417836&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85112417836,SCOPUS_ID:85112417836,2-s2.0-85112417836,Fully Onboard AI-Powered Human-Drone Pose Estimation on Ultralow-Power Autonomous Flying Nano-UAVs,Palossi D.,IEEE Internet of Things Journal,,23274662,,9,1913-1929,2022-02-01,1 February 2022,10.1109/JIOT.2021.3091643,2,"[{'@_fa': 'true', 'affilname': 'ETH Zürich', 'affiliation-city': 'Zurich ZH,', 'affiliation-country': 'Switzerland'}, {'@_fa': 'true', 'affilname': 'Università della Svizzera italiana', 'affiliation-city': 'Lugano', 'affiliation-country': 'Switzerland'}]",Journal,ar,Article,21100338350,0,False,,,3,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85111884958', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85111884958?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111884958&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111884958&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85111884958,SCOPUS_ID:85111884958,2-s2.0-85111884958,"UAV Communications with Machine Learning: Challenges, Applications and Open Issues",Ben Aissa S.,Arabian Journal for Science and Engineering,2193567X,21914281,,47,1559-1579,2022-02-01,February 2022,10.1007/s13369-021-05932-w,0,"[{'@_fa': 'true', 'affilname': 'University of Carthage, Ecole Supérieure des Communications de Tunis', 'affiliation-city': 'Ariana', 'affiliation-country': 'Tunisia'}]",Journal,ar,Article,13951,0,False,,,2,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85111752130', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85111752130?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111752130&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111752130&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85111752130,SCOPUS_ID:85111752130,2-s2.0-85111752130,Vision-based outdoor navigation of self-driving car using lane detection,Kumar A.,International Journal of Information Technology (Singapore),25112104,25112112,,14,215-227,2022-02-01,February 2022,10.1007/s41870-021-00747-2,0,"[{'@_fa': 'true', 'affilname': 'Indian Institute of Information Technology Kota', 'affiliation-city': 'Jaipur', 'affiliation-country': 'India'}]",Journal,ar,Article,21101022413,0,False,,,1,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123735351', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123735351?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123735351&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123735351&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123735351,SCOPUS_ID:85123735351,2-s2.0-85123735351,Top-Down Machine Learning-Based Architecture for Cyberattacks Identification and Classification in IoT Communication Networks,Abu Al-Haija Q.,Frontiers in Big Data,,2624909X,,4,,2022-01-13,13 January 2022,10.3389/fdata.2021.782902,3,"[{'@_fa': 'true', 'affilname': 'Princess Sumaya University', 'affiliation-city': 'Amman', 'affiliation-country': 'Jordan'}]",Journal,re,Review,21101052354,1,True,,782902,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85134353710', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85134353710?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134353710&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134353710&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85134353710,SCOPUS_ID:85134353710,2-s2.0-85134353710,Real-time Classification of Jamming Attacks against UAVs via on-board Software-defined Radio and Machine Learning-based Receiver Module,Price J.,IEEE International Conference on Electro Information Technology,21540357,21540373,"[{'@_fa': 'true', '$': '9781665480093'}]",2022-May,252-256,2022-01-01,2022,10.1109/eIT53891.2022.9813923,0,"[{'@_fa': 'true', 'affilname': 'Purdue University Northwest', 'affiliation-city': 'Westville', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,20300195061,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85134342034', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85134342034?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134342034&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134342034&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85134342034,SCOPUS_ID:85134342034,2-s2.0-85134342034,Near-Optimal Synchronization of Multiple Robot Carts Using Online Reinforcement Learning,Harig J.,IEEE International Conference on Electro Information Technology,21540357,21540373,"[{'@_fa': 'true', '$': '9781665480093'}]",2022-May,47-52,2022-01-01,2022,10.1109/eIT53891.2022.9814051,0,,Conference Proceeding,cp,Conference Paper,20300195061,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85134329719', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85134329719?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134329719&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134329719&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85134329719,SCOPUS_ID:85134329719,2-s2.0-85134329719,Lateral Control of a Vehicle using Reinforcement Learning,Brasch M.,"2022 8th International Conference on Control, Decision and Information Technologies, CoDIT 2022",,,"[{'@_fa': 'true', '$': '9781665496070'}]",,451-456,2022-01-01,2022,10.1109/CoDIT55151.2022.9804101,0,"[{'@_fa': 'true', 'affilname': 'Hochschule Heilbronn', 'affiliation-city': 'Heilbronn', 'affiliation-country': 'Germany'}]",Conference Proceeding,cp,Conference Paper,21101096635,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85134315478', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85134315478?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134315478&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134315478&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85134315478,SCOPUS_ID:85134315478,2-s2.0-85134315478,A Multi-Agent System for Automated Machine Learning,Fernandes B.,"Proceedings of the International Joint Conference on Autonomous Agents and Multiagent Systems, AAMAS",15488403,15582914,"[{'@_fa': 'true', '$': '9781713854333'}]",3,1899-1901,2022-01-01,2022,,0,"[{'@_fa': 'true', 'affilname': 'Universidade do Minho', 'affiliation-city': 'Braga', 'affiliation-country': 'Portugal'}]",Conference Proceeding,cp,Conference Paper,21100310020,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85134291716', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85134291716?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134291716&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134291716&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85134291716,SCOPUS_ID:85134291716,2-s2.0-85134291716,ADS-B Message Injection Attack on UAVs: Assessment of SVM-based Detection Techniques,Slimane H.O.,IEEE International Conference on Electro Information Technology,21540357,21540373,"[{'@_fa': 'true', '$': '9781665480093'}]",2022-May,405-410,2022-01-01,2022,10.1109/eIT53891.2022.9813819,0,"[{'@_fa': 'true', 'affilname': 'University of North Dakota', 'affiliation-city': 'Grand Forks', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,20300195061,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85134259564', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85134259564?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134259564&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134259564&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85134259564,SCOPUS_ID:85134259564,2-s2.0-85134259564,"Proceedings - 13th ACM/IEEE International Conference on Cyber-Physical Systems, ICCPS 2022",,"Proceedings - 13th ACM/IEEE International Conference on Cyber-Physical Systems, ICCPS 2022",,,"[{'@_fa': 'true', '$': '9781665409674'}]",,,2022-01-01,2022,,0,,Conference Proceeding,cr,Conference Review,21101096422,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85134258573', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85134258573?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134258573&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134258573&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85134258573,SCOPUS_ID:85134258573,2-s2.0-85134258573,DQ-GAT: Towards Safe and Efficient Autonomous Driving With Deep Q-Learning and Graph Attention Networks,Cai P.,IEEE Transactions on Intelligent Transportation Systems,15249050,15580016,,,,2022-01-01,2022,10.1109/TITS.2022.3184990,0,"[{'@_fa': 'true', 'affilname': 'Hong Kong University of Science and Technology', 'affiliation-city': 'Hong Kong', 'affiliation-country': 'Hong Kong'}]",Journal,ar,Article,18378,0,False,,,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85134208244', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85134208244?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134208244&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134208244&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85134208244,SCOPUS_ID:85134208244,2-s2.0-85134208244,Visual Tracking of mini-UAVs using Modified YOLOv5 and Improved DeepSORT Algorithms,Delleji T.,"International Conference on Advanced Technologies for Signal and Image Processing, ATSIP 2022",,,"[{'@_fa': 'true', '$': '9781665451161'}]",,,2022-01-01,2022,10.1109/ATSIP55956.2022.9805923,0,"[{'@_fa': 'true', 'affilname': 'Std Laboratory', 'affiliation-city': 'Tunis', 'affiliation-country': 'Tunisia'}]",Conference Proceeding,cp,Conference Paper,21101096421,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85134195861', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85134195861?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134195861&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134195861&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85134195861,SCOPUS_ID:85134195861,2-s2.0-85134195861,Interpretable Detection of Distribution Shifts in Learning Enabled Cyber-Physical Systems,Yang Y.,"Proceedings - 13th ACM/IEEE International Conference on Cyber-Physical Systems, ICCPS 2022",,,"[{'@_fa': 'true', '$': '9781665409674'}]",,225-235,2022-01-01,2022,10.1109/ICCPS54341.2022.00027,0,"[{'@_fa': 'true', 'affilname': 'University of Pennsylvania', 'affiliation-city': 'Philadelphia', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,21101096422,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85133974526', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85133974526?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85133974526&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85133974526&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85133974526,SCOPUS_ID:85133974526,2-s2.0-85133974526,A Modified Visual Simultaneous Localisation and Mapping (V-SLAM) Technique for Road Scene Modelling,Bala J.A.,"Proceedings of the 2022 IEEE Nigeria 4th International Conference on Disruptive Technologies for Sustainable Development, NIGERCON 2022",,,"[{'@_fa': 'true', '$': '9781665479783'}]",,,2022-01-01,2022,10.1109/NIGERCON54645.2022.9803124,0,"[{'@_fa': 'true', 'affilname': 'Federal University of Technology, Minna', 'affiliation-city': 'Minna', 'affiliation-country': 'Nigeria'}]",Conference Proceeding,cp,Conference Paper,21101096138,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85133784673', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85133784673?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85133784673&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85133784673&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85133784673,SCOPUS_ID:85133784673,2-s2.0-85133784673,Unsupervised Class-Agnostic Instance Segmentation of 3D LiDAR Data for Autonomous Vehicles,Nunes L.,IEEE Robotics and Automation Letters,,23773766,,,,2022-01-01,2022,10.1109/LRA.2022.3187872,0,"[{'@_fa': 'true', 'affilname': 'Universität Bonn', 'affiliation-city': 'Bonn', 'affiliation-country': 'Germany'}]",Journal,ar,Article,21100900379,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85133772776', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85133772776?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85133772776&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85133772776&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85133772776,SCOPUS_ID:85133772776,2-s2.0-85133772776,From Simulation to Reality: A Learning Framework for Fish-Like Robots to Perform Control Tasks,Zhang T.,IEEE Transactions on Robotics,15523098,19410468,,,,2022-01-01,2022,10.1109/TRO.2022.3181014,0,"[{'@_fa': 'true', 'affilname': 'State Key Laboratory for Turbulence &amp; Complex System', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,ar,Article,95101,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85133754562', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85133754562?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85133754562&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85133754562&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85133754562,SCOPUS_ID:85133754562,2-s2.0-85133754562,Uncertainty-Aware Model-Based Reinforcement Learning: Methodology and Application in Autonomous Driving,Wu J.,IEEE Transactions on Intelligent Vehicles,,23798858,,,,2022-01-01,2022,10.1109/TIV.2022.3185159,0,"[{'@_fa': 'true', 'affilname': 'School of Mechanical and Aerospace Engineering', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}]",Journal,ar,Article,21100976127,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85133716665', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85133716665?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85133716665&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85133716665&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85133716665,SCOPUS_ID:85133716665,2-s2.0-85133716665,Dropout-VGG Based Convolutional Neural Network for Traffic Sign Categorization,Singh I.,Lecture Notes on Data Engineering and Communications Technologies,23674512,23674520,,114,247-261,2022-01-01,2022,10.1007/978-981-16-9416-5_18,0,"[{'@_fa': 'true', 'affilname': 'Chandigarh College of Engineering and Technology', 'affiliation-city': 'Chandigarh', 'affiliation-country': 'India'}]",Book Series,ch,Book Chapter,21100975545,0,False,,,,,,
