@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:issn,article-number,prism:isbn,pii,pubmed-id
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/76849100176', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/76849100176?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=76849100176&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=76849100176&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0893608009001087'}",https://api.elsevier.com/content/abstract/scopus_id/76849100176,SCOPUS_ID:76849100176,2-s2.0-76849100176,Evaluation of atmospheric Poaceae pollen concentration using a neural network applied to a coastal Atlantic climate region,Rodríguez-Rajo F.,Neural Networks,,23,3,419-425,2010-04-01,April 2010,10.1016/j.neunet.2009.06.006,39,"[{'@_fa': 'true', 'affilname': 'Universidade de Vigo', 'affiliation-city': 'Vigo', 'affiliation-country': 'Spain'}]",Journal,ar,Article,24804,0,False,,,08936080,,,S0893608009001087,19604673
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84903722717', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84903722717?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84903722717&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84903722717&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84903722717,SCOPUS_ID:84903722717,2-s2.0-84903722717,Real time wave and wind forecasting system for the indian coastline,Jain P.,"Proceedings of the 5th International Conference on Asian and Pacific Coasts, APAC 2009",,1,,171-177,2010-01-01,2010,,0,"[{'@_fa': 'true', 'affilname': 'Indian Institute of Technology Bombay', 'affiliation-city': 'Mumbai', 'affiliation-country': 'India'}]",Conference Proceeding,cp,Conference Paper,21100497414,0,False,,,,,"[{'@_fa': 'true', '$': '9814287962'}, {'@_fa': 'true', '$': '9789814287968'}]",97898142879510019,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/71449092162', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/71449092162?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=71449092162&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=71449092162&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/71449092162,SCOPUS_ID:71449092162,2-s2.0-71449092162,OCEANS '09 IEEE Bremen: Balancing Technology with Future Needs,,OCEANS '09 IEEE Bremen: Balancing Technology with Future Needs,,,,,2009-12-11,2009,,0,,Conference Proceeding,cr,Conference Review,19400158906,0,False,,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84897654573', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84897654573?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84897654573&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84897654573&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84897654573,SCOPUS_ID:84897654573,2-s2.0-84897654573,"32nd International Convention Proceedings: Microelectronics, Electronics and Electronic Technology, MEET and Grid and Visualizations Systems, GVS",,"MIPRO 2009 - 32nd International Convention Proceedings: Microelectronics, Electronics and Electronic Technology, MEET and Grid and Visualizations Systems, GVS",,1,,,2009-12-01,2009,,0,,Conference Proceeding,cr,Conference Review,21100291836,0,False,,,,,"[{'@_fa': 'true', '$': '9789532330441'}]",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84897638712', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84897638712?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84897638712&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84897638712&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84897638712,SCOPUS_ID:84897638712,2-s2.0-84897638712,32nd International Convention Proceedings: Computers in Education,,MIPRO 2009 - 32nd International Convention Proceedings: Computers in Education,,4,,,2009-12-01,2009,,0,,Conference Proceeding,cr,Conference Review,21100291837,0,False,,,,,"[{'@_fa': 'true', '$': '9789532330427'}]",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84897632207', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84897632207?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84897632207&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84897632207&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84897632207,SCOPUS_ID:84897632207,2-s2.0-84897632207,"32nd International Convention Proceedings: Digital Economy 6th ALADIN, Information Systems Security, Business Intelligence Systems, Local Government and Student Papers",,"MIPRO 2009 - 32nd International Convention Proceedings: Digital Economy - 6th ALADIN, Information Systems Security, Business Intelligence Systems, Local Government and Student Papers",,5,,,2009-12-01,2009,,0,,Conference Proceeding,cr,Conference Review,21100291831,0,False,,,,,"[{'@_fa': 'true', '$': '9789532330465'}]",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84897617053', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84897617053?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84897617053&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84897617053&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84897617053,SCOPUS_ID:84897617053,2-s2.0-84897617053,32nd International Convention Proceedings: Computers in Technical Systems and Intelligent Systems,,MIPRO 2009 - 32nd International Convention Proceedings: Computers in Technical Systems and Intelligent Systems,,3,,,2009-12-01,2009,,0,,Conference Proceeding,cr,Conference Review,21100291835,0,False,,,,,"[{'@_fa': 'true', '$': '9789532330458'}]",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84897597921', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84897597921?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84897597921&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84897597921&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84897597921,SCOPUS_ID:84897597921,2-s2.0-84897597921,32nd International Convention Proceedings: Telecommunications and Information,,MIPRO 2009 - 32nd International Convention Proceedings: Telecommunications and Information,,2,,,2009-12-01,2009,,0,,Conference Proceeding,cr,Conference Review,21100291846,0,False,,,,,"[{'@_fa': 'true', '$': '9789532330434'}]",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/78650870772', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/78650870772?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=78650870772&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=78650870772&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/78650870772,SCOPUS_ID:78650870772,2-s2.0-78650870772,"2009 International Symposium on Ocean Electronics, SYMPOL 2009",,"2009 International Symposium on Ocean Electronics, SYMPOL 2009",,,,,2009-12-01,2009,,0,,Conference Proceeding,cr,Conference Review,19700183166,0,False,,,,,"[{'@_fa': 'true', '$': '9781424491186'}]",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/70349119782', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/70349119782?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=70349119782&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=70349119782&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/70349119782,SCOPUS_ID:70349119782,2-s2.0-70349119782,Multi Agent System based Service Architectures for Service Level Agreement in cellular networks,Giri N.,"Proceedings of the 2nd Bangalore Annual Compute Conference, COMPUTE'09",,,,,2009-09-21,2009,10.1145/1517303.1517309,4,"[{'@_fa': 'true', 'affilname': ""Vivekanand Education Society's Institute of Technology"", 'affiliation-city': 'Mumbai', 'affiliation-country': 'India'}]",Conference Proceeding,cp,Conference Paper,19200157013,0,False,,,,5,"[{'@_fa': 'true', '$': '9781605584768'}]",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/67349273257', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/67349273257?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=67349273257&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=67349273257&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0965997809000398'}",https://api.elsevier.com/content/abstract/scopus_id/67349273257,SCOPUS_ID:67349273257,2-s2.0-67349273257,Neuro-fuzzy approach for the spatial estimation of ocean wave characteristics,Özger M.,Advances in Engineering Software,,40,9,759-765,2009-01-01,September 2009,10.1016/j.advengsoft.2009.02.004,10,"[{'@_fa': 'true', 'affilname': 'İstanbul Teknik Üniversitesi', 'affiliation-city': 'Istanbul', 'affiliation-country': 'Turkey'}]",Journal,ar,Article,18089,0,False,,,09659978,,,S0965997809000398,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/58049216507', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/58049216507?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=58049216507&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=58049216507&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/58049216507,SCOPUS_ID:58049216507,2-s2.0-58049216507,Methods of chlorophyll concentration retrieval,Zheng X.,"Proceedings - 5th International Conference on Fuzzy Systems and Knowledge Discovery, FSKD 2008",,4,,76-80,2008-12-01,2008,10.1109/FSKD.2008.6,1,"[{'@_fa': 'true', 'affilname': 'Tianjin University of Science &amp; Technology', 'affiliation-city': 'Tianjin', 'affiliation-country': 'China'}]",Conference Proceeding,cp,Conference Paper,14100154708,0,False,,,,4666360,"[{'@_fa': 'true', '$': '9780769533056'}]",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/46749151701', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/46749151701?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=46749151701&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=46749151701&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0029801808001169'}",https://api.elsevier.com/content/abstract/scopus_id/46749151701,SCOPUS_ID:46749151701,2-s2.0-46749151701,Soft computing approach for real-time estimation of missing wave heights,Londhe S.N.,Ocean Engineering,,35,11-12,1080-1089,2008-08-01,August 2008,10.1016/j.oceaneng.2008.05.003,36,"[{'@_fa': 'true', 'affilname': 'Vishwakarma Institute of Information Technology', 'affiliation-city': 'Pune', 'affiliation-country': 'India'}]",Journal,ar,Article,28339,0,False,,,00298018,,,S0029801808001169,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/80053382694', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/80053382694?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80053382694&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80053382694&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/80053382694,SCOPUS_ID:80053382694,2-s2.0-80053382694,Characterisation of location discrepancies between ENVISAT/ERS ship detection reports and AIS records during the mariss phase 2 trials in France,Le Bras J.,"European Space Agency, (Special Publication) ESA SP",,,656 SP,,2008-07-21,2008,,0,"[{'@_fa': 'true', 'affilname': 'Collecte Localisation Satellites', 'affiliation-city': 'Ramonville', 'affiliation-country': 'France'}]",Conference Proceeding,cp,Conference Paper,27179,0,False,,,03796566,,"[{'@_fa': 'true', '$': '9789292212209'}]",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/44949152715', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/44949152715?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=44949152715&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=44949152715&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/44949152715,SCOPUS_ID:44949152715,2-s2.0-44949152715,Recent progress in neural network estimation of atmospheric profiles using microwave and hyperspectral infrared sounding data in the presence of clouds,Blackwell W.,Proceedings of SPIE - The International Society for Optical Engineering,,6966,,,2008-06-17,2008,10.1117/12.778733,1,"[{'@_fa': 'true', 'affilname': 'Lincoln Laboratory', 'affiliation-city': 'Lexington', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,40067,0,False,,,0277786X,696614,"[{'@_fa': 'true', '$': '9780819471574'}]",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/39749124908', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/39749124908?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=39749124908&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=39749124908&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0029801807002569'}",https://api.elsevier.com/content/abstract/scopus_id/39749124908,SCOPUS_ID:39749124908,2-s2.0-39749124908,"An ANN algorithm for automatic, real-time tsunami detection in deep-sea level measurements",Beltrami G.M.,Ocean Engineering,,35,5-6,572-587,2008-04-01,April 2008,10.1016/j.oceaneng.2007.11.009,22,"[{'@_fa': 'true', 'affilname': ""Università degli Studi dell'Aquila"", 'affiliation-city': ""L'Aquila"", 'affiliation-country': 'Italy'}]",Journal,ar,Article,28339,0,False,,,00298018,,,S0029801807002569,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/33845442756', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/33845442756?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33845442756&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33845442756&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/33845442756,SCOPUS_ID:33845442756,2-s2.0-33845442756,Application of COASTMAP as an initial demonstration of the national backbone of the Integrated Ocean Observing System (IOOS),Spaulding M.,Proceedings of the International Conference on Estuarine and Coastal Modeling,,2006,,657-675,2006-12-18,2006,10.1061/40876(209)38,0,"[{'@_fa': 'true', 'affilname': 'University of Rhode Island', 'affiliation-city': 'Kingston', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,83573,0,False,,,,,"[{'@_fa': 'true', '$': '0784408769'}, {'@_fa': 'true', '$': '9780784408766'}]",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/46449097897', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/46449097897?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=46449097897&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=46449097897&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/46449097897,SCOPUS_ID:46449097897,2-s2.0-46449097897,Decision tree based FPGA-architecture for texture sea state classification,López-Estrada S.,"Proceedings of the 2006 IEEE International Conference on Reconfigurable Computing and FPGA's, ReConFig 2006",,,,191-197,2006-12-01,2006,10.1109/RECONF.2006.307770,24,"[{'@_fa': 'true', 'affilname': 'Instituto Nacional de Astrofisica Optica y Electronica', 'affiliation-city': 'Puebla', 'affiliation-country': 'Mexico'}]",Conference Proceeding,cp,Conference Paper,11800154578,0,False,,,,4099990,"[{'@_fa': 'true', '$': '1424406900'}, {'@_fa': 'true', '$': '9781424406906'}]",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84979788546', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84979788546?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84979788546&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84979788546&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84979788546,SCOPUS_ID:84979788546,2-s2.0-84979788546,Computational intelligence and its application in remote sensing,Ressom H.,Remote Sensing and Digital Image Processing,22151842,7,,205-227,2005-01-01,2005,,5,"[{'@_fa': 'true', 'affilname': 'Georgetown Lombardi Comprehensive Cancer Center', 'affiliation-city': 'Washington, D.C.', 'affiliation-country': 'United States'}]",Book Series,ch,Book Chapter,21100469658,0,False,,,15673200,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/33751501729', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/33751501729?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33751501729&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33751501729&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/33751501729,SCOPUS_ID:33751501729,2-s2.0-33751501729,Covert sonar tracking,Blanding W.R.,IEEE Aerospace Conference Proceedings,,2005,,2053-2062,2005-01-01,2005,10.1109/AERO.2005.1559497,10,"[{'@_fa': 'true', 'affilname': 'University of Connecticut', 'affiliation-city': 'Storrs', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,75113,0,False,,,1095323X,1559497,"[{'@_fa': 'true', '$': '0780388704'}, {'@_fa': 'true', '$': '9780780388703'}]",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/16244414293', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/16244414293?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=16244414293&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=16244414293&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/16244414293,SCOPUS_ID:16244414293,2-s2.0-16244414293,CORMS AI: Continuous operational real-time monitoring system,Vafaie H.,"Proceedings - International Conference on Tools with Artificial Intelligence, ICTAI",,,,716-720,2004-12-01,2004,10.1109/ICTAI.2004.44,0,"[{'@_fa': 'true', 'affilname': 'Northrop Grumman corporation', 'affiliation-city': 'Los Angeles', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,145117,0,False,,,10823409,,"[{'@_fa': 'true', '$': '076952236X'}]",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/3142761533', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/3142761533?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=3142761533&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=3142761533&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/3142761533,SCOPUS_ID:3142761533,2-s2.0-3142761533,Acoustic recording systems for baleen whales and killer whales on the west coast of Canada,Vagle S.,Canadian Acoustics - Acoustique Canadienne,,32,2,23-32,2004-06-01,June 2004,,2,"[{'@_fa': 'true', 'affilname': 'Institute of Ocean Sciences, Fisheries and Oceans Canada', 'affiliation-city': 'Sidney', 'affiliation-country': 'Canada'}]",Journal,cp,Conference Paper,12971,0,False,,,07116659,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/3042594587', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/3042594587?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=3042594587&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=3042594587&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/3042594587,SCOPUS_ID:3042594587,2-s2.0-3042594587,Artificial neural network based models for forecasting electricity generation of grid connected solar PV power plant,Ashraf I.,International Journal of Global Energy Issues,,21,1-2,119-130,2004-01-01,2004,10.1504/ijgei.2004.004704,37,"[{'@_fa': 'true', 'affilname': 'Indian Institute of Technology Delhi', 'affiliation-city': 'New Delhi', 'affiliation-country': 'India'}, {'@_fa': 'true', 'affilname': 'Aligarh Muslim University', 'affiliation-city': 'Aligarh', 'affiliation-country': 'India'}]",Journal,ar,Article,26679,0,False,,,09547118,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/1642517263', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/1642517263?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=1642517263&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=1642517263&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/1642517263,SCOPUS_ID:1642517263,2-s2.0-1642517263,A Statistical Nowcast System for Galveston Bay,Schmalz R.,World Water and Environmental Resources Congress,,,,633-642,2003-12-01,2003,,0,"[{'@_fa': 'true', 'affilname': 'National Oceanic and Atmospheric Administration', 'affiliation-city': 'Washington, D.C.', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,68145,0,False,,,,,"[{'@_fa': 'true', '$': '0784406855'}]",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/1542546112', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/1542546112?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=1542546112&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=1542546112&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/1542546112,SCOPUS_ID:1542546112,2-s2.0-1542546112,Fault detection for salinity sensors in the Columbia estuary,Archer C.,Water Resources Research,,39,3,,2003-01-01,March 2003,10.1029/2002WR001376,8,"[{'@_fa': 'true', 'affilname': 'Oregon Health &amp; Science University', 'affiliation-city': 'Portland', 'affiliation-country': 'United States'}]",Journal,ar,Article,18854,0,False,,,00431397,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0037379613', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0037379613?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037379613&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0037379613&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0893608003000261'}",https://api.elsevier.com/content/abstract/scopus_id/0037379613,SCOPUS_ID:0037379613,2-s2.0-0037379613,Some neural network applications in environmental sciences. Part II: Advancing computational efficiency of environmental numerical models,Krasnopolsky V.,Neural Networks,,16,3-4,335-348,2003-01-01,April/May 2003,10.1016/S0893-6080(03)00026-1,65,"[{'@_fa': 'true', 'affilname': 'SAIC-Frederick', 'affiliation-city': 'Frederick', 'affiliation-country': 'United States'}]",Journal,re,Review,24804,0,False,,,08936080,,,S0893608003000261,12672429
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0037261867', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0037261867?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037261867&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0037261867&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/0037261867,SCOPUS_ID:0037261867,2-s2.0-0037261867,Sea-floor classification using multibeam echo-sounding angular backscatter data: A real-time approach employing hybrid neural network architecture,Chakraborty B.,IEEE Journal of Oceanic Engineering,,28,1,121-128,2003-01-01,January 2003,10.1109/JOE.2002.808211,35,"[{'@_fa': 'true', 'affilname': 'National Institute of Oceanography India', 'affiliation-city': 'Goa', 'affiliation-country': 'India'}]",Journal,ar,Article,17277,0,False,,,03649059,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0038306722', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0038306722?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0038306722&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0038306722&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/0038306722,SCOPUS_ID:0038306722,2-s2.0-0038306722,Development of a real-time data quality monitoring system using embedded intelligence,Bethem T.,Oceans Conference Record (IEEE),,3,,1821-1825,2002-12-01,2002,,0,"[{'@_fa': 'true', 'affilname': 'NOAA National Ocean Service', 'affiliation-city': 'Silver Spring', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,13654,0,False,,,01977385,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0035148735', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0035148735?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035148735&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0035148735&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/0035148735,SCOPUS_ID:0035148735,2-s2.0-0035148735,Employing mutual exclusion algorithms for collaborative immersive visualization: CTHRU-C a case study,Morris G.,Proceedings of SPIE - The International Society for Optical Engineering,,4368,1,96-103,2001-08-23,23 August 2001,10.1117/12.438113,0,"[{'@_fa': 'true', 'affilname': 'University of Southern Mississippi', 'affiliation-city': 'Hattiesburg', 'affiliation-country': 'United States'}]",Journal,ar,Article,40067,0,False,,,0277786X,,,,
