@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,pii,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:issn,prism:issueIdentifier,article-number,pubmed-id,prism:isbn
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85114909072', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85114909072?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85114909072&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85114909072&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85114909072,SCOPUS_ID:85114909072,2-s2.0-85114909072,FIVES: Feature Interaction Via Edge Search for Large-Scale Tabular Data,Xie Y.,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,,,3795-3805,2021-08-14,14 August 2021,10.1145/3447548.3467066,,2,"[{'@_fa': 'true', 'affilname': 'Alibaba Group Holding Limited', 'affiliation-city': 'Yu Hang', 'affiliation-country': 'China'}]",Conference Proceeding,cp,Conference Paper,21101058999,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,,,"[{'@_fa': 'true', '$': '9781450383325'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85112540883', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85112540883?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112540883&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112540883&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85112540883,SCOPUS_ID:85112540883,2-s2.0-85112540883,Data-driven Kalman-based velocity estimation for autonomous racing,Escoriza A.L.,"ICAS 2021 - 2021 IEEE International Conference on Autonomous Systems, Proceedings",,,,2021-08-11,11 August 2021,10.1109/ICAS49788.2021.9551175,,0,"[{'@_fa': 'true', 'affilname': 'ETH Zürich', 'affiliation-city': 'Zurich ZH,', 'affiliation-country': 'Switzerland'}]",Conference Proceeding,cp,Conference Paper,21101062319,0,False,,,,,,,"[{'@_fa': 'true', '$': '9781728172897'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115628448', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115628448?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115628448&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115628448&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115628448,SCOPUS_ID:85115628448,2-s2.0-85115628448,Designing Convolutional Neural Networks Using Neuroevolution for Traffic Sign Datasets,Sapijaszko G.,Midwest Symposium on Circuits and Systems,,2021-August,305-308,2021-08-09,9 August 2021,10.1109/MWSCAS47672.2021.9531782,,0,"[{'@_fa': 'true', 'affilname': 'University of Central Florida', 'affiliation-city': 'Orlando', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,26047,0,False,,,15483746,,,,"[{'@_fa': 'true', '$': '9781665424615'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85119095448', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85119095448?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119095448&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119095448&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85119095448,SCOPUS_ID:85119095448,2-s2.0-85119095448,Intelligent traffic signal management using DRL for a real-time road network in ITS,Paul A.,ACM International Conference Proceeding Series,,,417-425,2021-08-05,5 August 2021,10.1145/3474124.3474187,,0,"[{'@_fa': 'true', 'affilname': 'Indian Institute of Engineering Science and Technology, Shibpur', 'affiliation-city': 'Howrah', 'affiliation-country': 'India'}]",Conference Proceeding,cp,Conference Paper,21101065498,0,False,,,,,,,"[{'@_fa': 'true', '$': '9781450389204'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85103025230', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85103025230?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103025230&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103025230&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85103025230,SCOPUS_ID:85103025230,2-s2.0-85103025230,Node Similarity Preserving Graph Convolutional Networks,Jin W.,WSDM 2021 - Proceedings of the 14th ACM International Conference on Web Search and Data Mining,,,148-156,2021-08-03,3 August 2021,10.1145/3437963.3441735,,10,"[{'@_fa': 'true', 'affilname': 'Michigan State University', 'affiliation-city': 'East Lansing', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,21101041302,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,,,"[{'@_fa': 'true', '$': '9781450382977'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85103014435', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85103014435?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103014435&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103014435&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85103014435,SCOPUS_ID:85103014435,2-s2.0-85103014435,Bilateral Variational Autoencoder for Collaborative Filtering,Truong Q.T.,WSDM 2021 - Proceedings of the 14th ACM International Conference on Web Search and Data Mining,,,292-300,2021-08-03,3 August 2021,10.1145/3437963.3441759,,6,"[{'@_fa': 'true', 'affilname': 'Singapore Management University', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}]",Conference Proceeding,cp,Conference Paper,21101041302,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,,,"[{'@_fa': 'true', '$': '9781450382977'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118781490', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118781490?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118781490&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118781490&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118781490,SCOPUS_ID:85118781490,2-s2.0-85118781490,SALVO: Automated Generation of Diversified Tests for Self-driving Cars from Existing Maps,Nguyen V.,"Proceedings - 3rd IEEE International Conference on Artificial Intelligence Testing, AITest 2021",,,128-135,2021-08-01,August 2021,10.1109/AITEST52744.2021.00033,,0,"[{'@_fa': 'true', 'affilname': 'Universität Passau', 'affiliation-city': 'Passau', 'affiliation-country': 'Germany'}]",Conference Proceeding,cp,Conference Paper,21101065162,0,False,,,,,,,"[{'@_fa': 'true', '$': '9781665434812'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118180376', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118180376?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118180376&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118180376&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118180376,SCOPUS_ID:85118180376,2-s2.0-85118180376,3-D path estimation for a robotic arm focused on food collection using a cnn regression approach,Pinzón-Arenas J.O.,ARPN Journal of Engineering and Applied Sciences,18196608,16,1668-1677,2021-08-01,August 2021,,,0,"[{'@_fa': 'true', 'affilname': 'Nueva Granada Military University', 'affiliation-city': 'Bogotá D. C.', 'affiliation-country': 'Colombia'}]",Journal,ar,Article,21100200825,0,False,,,,16,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116129363', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116129363?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116129363&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116129363&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85116129363,SCOPUS_ID:85116129363,2-s2.0-85116129363,Design and implementation of intelligent classroom framework through light-weight neural networks based on multimodal sensor data fusion approach,Lakshaga Jyothi M.,Revue d'Intelligence Artificielle,19585748,35,291-300,2021-08-01,August 2021,10.18280/ria.350403,,0,"[{'@_fa': 'true', 'affilname': ""Vinayaka Mission's Research Foundation"", 'affiliation-city': 'Salem', 'affiliation-country': 'India'}]",Journal,ar,Article,24847,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",0992499X,4,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85114042603', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85114042603?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85114042603&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85114042603&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85114042603,SCOPUS_ID:85114042603,2-s2.0-85114042603,Machine-learning-assisted segmentation of focused ion beam-scanning electron microscopy images with artifacts for improved void-space characterization of tight reservoir rocks,Kazak A.,SPE Journal,,26,1739-1758,2021-08-01,August 2021,10.2118/205347-PA,,2,"[{'@_fa': 'true', 'affilname': 'Skolkovo Institute of Science and Technology', 'affiliation-city': 'Moscow', 'affiliation-country': 'Russian Federation'}]",Journal,ar,Article,15300154827,0,False,,,1086055X,4,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85113420362', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85113420362?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113420362&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113420362&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85113420362,SCOPUS_ID:85113420362,2-s2.0-85113420362,Adaptive supply chain: Demand-supply synchronization using deep reinforcement learning,Kegenbekov Z.,Algorithms,19994893,14,,2021-08-01,August 2021,10.3390/a14080240,,2,"[{'@_fa': 'true', 'affilname': 'Kazakh-German University', 'affiliation-city': 'Almaty', 'affiliation-country': 'Kazakhstan'}]",Journal,ar,Article,21100199795,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,8,240,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85113149894', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85113149894?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113149894&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113149894&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85113149894,SCOPUS_ID:85113149894,2-s2.0-85113149894,An integrated mobile augmented reality digital twin monitoring system,He F.,Computers,2073431X,10,,2021-08-01,August 2021,10.3390/computers10080099,,0,"[{'@_fa': 'true', 'affilname': 'NUS Graduate School', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}]",Journal,ar,Article,21100886391,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,8,99,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85112490205', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85112490205?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112490205&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112490205&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85112490205,SCOPUS_ID:85112490205,2-s2.0-85112490205,A novel tree-based algorithm for real-time prediction of rockburst risk using field microseismic monitoring,Yin X.,Environmental Earth Sciences,18666299,80,,2021-08-01,August 2021,10.1007/s12665-021-09802-4,,0,"[{'@_fa': 'true', 'affilname': 'Wuhan University', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}]",Journal,ar,Article,19400158519,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",18666280,16,504,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85112362061', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85112362061?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112362061&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112362061&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85112362061,SCOPUS_ID:85112362061,2-s2.0-85112362061,Quality requirements for implementing augmented reality in heritage spaces: Teachers’ perspective,Aso B.,Education Sciences,22277102,11,,2021-08-01,August 2021,10.3390/educsci11080405,,0,"[{'@_fa': 'true', 'affilname': 'Universidad de Zaragoza', 'affiliation-city': 'Zaragoza', 'affiliation-country': 'Spain'}]",Journal,ar,Article,21100897500,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,8,405,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85112054020', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85112054020?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112054020&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112054020&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85112054020,SCOPUS_ID:85112054020,2-s2.0-85112054020,Education 4.0: Teaching the basis of motor imagery classification algorithms for brain-computer interfaces,Balderas D.,Future Internet,19995903,13,,2021-08-01,August 2021,10.3390/fi13080202,,1,"[{'@_fa': 'true', 'affilname': 'Tecnologico de Monterrey', 'affiliation-city': 'Monterrey', 'affiliation-country': 'Mexico'}]",Journal,re,Review,21100409311,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,8,202,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85111617189', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85111617189?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111617189&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111617189&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85111617189,SCOPUS_ID:85111617189,2-s2.0-85111617189,Retina-like imaging and its applications: A brief review,Hao Q.,Applied Sciences (Switzerland),20763417,11,,2021-08-01,1 August 2021,10.3390/app11157058,,1,"[{'@_fa': 'true', 'affilname': 'Beijing Institute of Technology', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,re,Review,21100829268,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,15,7058,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85111322349', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85111322349?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111322349&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111322349&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85111322349,SCOPUS_ID:85111322349,2-s2.0-85111322349,Deep and wide transfer learning with kernel matching for pooling data from electroencephalography and psychological questionnaires,Collazos-Huertas D.F.,Sensors,,21,,2021-08-01,1 August 2021,10.3390/s21155105,,0,"[{'@_fa': 'true', 'affilname': 'Universidad Nacional de Colombia Manizales', 'affiliation-city': 'Manizales', 'affiliation-country': 'Colombia'}]",Journal,ar,Article,130124,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",14248220,15,5105,34372338,
