@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,pii,freetoread,freetoreadLabel,prism:isbn,pubmed-id
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85105516626', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85105516626?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105516626&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105516626&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85105516626,SCOPUS_ID:85105516626,2-s2.0-85105516626,Controller module implementation to reduce interrupt in CNPC uplink,Mun G.,"3rd International Conference on Artificial Intelligence in Information and Communication, ICAIIC 2021",,,,,295-297,2021-04-13,13 April 2021,10.1109/ICAIIC51459.2021.9415209,0,"[{'@_fa': 'true', 'affilname': 'Electronics and Telecommunications Research Institute', 'affiliation-city': 'Daejeon', 'affiliation-country': 'South Korea'}]",Conference Proceeding,cp,Conference Paper,9415209,21101044867,0,False,,,,"[{'@_fa': 'true', '$': '9781728176383'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85105452317', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85105452317?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105452317&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105452317&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85105452317,SCOPUS_ID:85105452317,2-s2.0-85105452317,SPB-YOLO: An Efficient Real-Time Detector for Unmanned Aerial Vehicle Images,Wang X.,"3rd International Conference on Artificial Intelligence in Information and Communication, ICAIIC 2021",,,,,99-104,2021-04-13,13 April 2021,10.1109/ICAIIC51459.2021.9415214,0,"[{'@_fa': 'true', 'affilname': 'Chongqing University', 'affiliation-city': 'Chongqing', 'affiliation-country': 'China'}]",Conference Proceeding,cp,Conference Paper,9415214,21101044867,0,False,,,,"[{'@_fa': 'true', '$': '9781728176383'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85112467891', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85112467891?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112467891&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112467891&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85112467891,SCOPUS_ID:85112467891,2-s2.0-85112467891,Cooperative Relative Positioning using Signals of Opportunity and Inertial and Visual Modalities,Souli N.,IEEE Vehicular Technology Conference,15502252,,2021-April,,,2021-04-01,April 2021,10.1109/VTC2021-Spring51267.2021.9449064,0,"[{'@_fa': 'true', 'affilname': 'University of Cyprus', 'affiliation-city': 'Nicosia', 'affiliation-country': 'Cyprus'}]",Conference Proceeding,cp,Conference Paper,9449064,23922,0,False,,,,"[{'@_fa': 'true', '$': '9781728189642'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85108022851', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85108022851?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85108022851&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85108022851&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85108022851,SCOPUS_ID:85108022851,2-s2.0-85108022851,A combinatorial approach to testing deep neural network-based autonomous driving systems,Chandrasekaran J.,"Proceedings - 2021 IEEE 14th International Conference on Software Testing, Verification and Validation Workshops, ICSTW 2021",,,,,57-66,2021-04-01,April 2021,10.1109/ICSTW52544.2021.00022,1,"[{'@_fa': 'true', 'affilname': 'The University of Texas at Arlington', 'affiliation-city': 'Arlington', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,9440193,21101048609,0,False,,,,"[{'@_fa': 'true', '$': '9781665444569'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85106633920', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85106633920?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85106633920&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85106633920&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85106633920,SCOPUS_ID:85106633920,2-s2.0-85106633920,"2021 7th International Conference on Engineering, Applied Sciences and Technology, ICEAST 2021 - Proceedings",,"2021 7th International Conference on Engineering, Applied Sciences and Technology, ICEAST 2021 - Proceedings",,,,,,2021-04-01,1 April 2021,,0,,Conference Proceeding,cr,Conference Review,,21101046634,0,False,,,,"[{'@_fa': 'true', '$': '9781665441223'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85106078629', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85106078629?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85106078629&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85106078629&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85106078629,SCOPUS_ID:85106078629,2-s2.0-85106078629,Edge Intelligence for Autonomous Driving in 6G Wireless System: Design Challenges and Solutions,Yang B.,IEEE Wireless Communications,15361284,15580687,28,2,40-47,2021-04-01,April 2021,10.1109/MWC.001.2000292,2,"[{'@_fa': 'true', 'affilname': 'Singapore University of Technology and Design', 'affiliation-city': None, 'affiliation-country': 'Singapore'}]",Journal,ar,Article,9430907,18935,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85104031288', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85104031288?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85104031288&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104031288&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85104031288,SCOPUS_ID:85104031288,2-s2.0-85104031288,Real-time cross-platform control system for unmanned ship dynamic positioning,Piao Z.J.,Kongzhi yu Juece/Control and Decision,10010920,,36,4,909-916,2021-04-01,April 2021,10.13195/j.kzyjc.2019.0960,0,"[{'@_fa': 'true', 'affilname': 'Dalian Maritime University', 'affiliation-city': 'Dalian', 'affiliation-country': 'China'}]",Journal,ar,Article,,79015,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85103880520', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85103880520?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103880520&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103880520&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85103880520,SCOPUS_ID:85103880520,2-s2.0-85103880520,Machine Learning-Based Workload Orchestrator for Vehicular Edge Computing,Sonmez C.,IEEE Transactions on Intelligent Transportation Systems,15249050,15580016,22,4,2239-2251,2021-04-01,April 2021,10.1109/TITS.2020.3024233,8,"[{'@_fa': 'true', 'affilname': 'Arçelik A.S.', 'affiliation-city': 'Istanbul', 'affiliation-country': 'Turkey'}]",Journal,ar,Article,9208723,18378,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85103824262', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85103824262?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103824262&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103824262&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85103824262,SCOPUS_ID:85103824262,2-s2.0-85103824262,Facial emotion recognition from an unmanned flying social robot for home care of dependent people,Martínez A.,Electronics (Switzerland),,20799292,10,7,,2021-04-01,1 April 2021,10.3390/electronics10070868,0,"[{'@_fa': 'true', 'affilname': 'Instituto de Investigación en Informática de Albacete', 'affiliation-city': 'Albacete', 'affiliation-country': 'Spain'}]",Journal,ar,Article,868,21100829272,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85103813939', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85103813939?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103813939&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103813939&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85103813939,SCOPUS_ID:85103813939,2-s2.0-85103813939,"Object detection, distributed cloud computing and parallelization techniques for autonomous driving systems",Medina E.C.G.,Applied Sciences (Switzerland),,20763417,11,7,,2021-04-01,1 April 2021,10.3390/app11072925,0,"[{'@_fa': 'true', 'affilname': 'Tecnologico de Monterrey', 'affiliation-city': 'Monterrey', 'affiliation-country': 'Mexico'}]",Journal,re,Review,2925,21100829268,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85103763624', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85103763624?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103763624&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103763624&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85103763624,SCOPUS_ID:85103763624,2-s2.0-85103763624,Real-time recognition of spraying area for UAV sprayers using a deep learning approach,Khan S.,PLoS ONE,,19326203,16,4 April,,2021-04-01,April 2021,10.1371/journal.pone.0249436,2,"[{'@_fa': 'true', 'affilname': 'University of Engineering and Technology, Peshawar', 'affiliation-city': 'Peshawar', 'affiliation-country': 'Pakistan'}, {'@_fa': 'true', 'affilname': 'National Centre of Robotics and Automation (NCRA)', 'affiliation-city': 'Rawalpindi', 'affiliation-country': 'Pakistan'}]",Journal,ar,Article,e0249436,10600153309,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,33793634
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85103511499', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85103511499?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103511499&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103511499&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85103511499,SCOPUS_ID:85103511499,2-s2.0-85103511499,Deep reinforcement learning for end-to-end local motion planning of autonomous aerial robots in unknown outdoor environments: Real-time flight experiments,Doukhi O.,Sensors,14248220,,21,7,,2021-04-01,1 April 2021,10.3390/s21072534,1,"[{'@_fa': 'true', 'affilname': 'Kunsan National University', 'affiliation-city': 'Gunsan', 'affiliation-country': 'South Korea'}]",Journal,ar,Article,2534,130124,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,33916624
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85102318217', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85102318217?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85102318217&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102318217&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85102318217,SCOPUS_ID:85102318217,2-s2.0-85102318217,Real-Time Path Planning with Virtual Magnetic Fields,Moussa M.,IEEE Robotics and Automation Letters,,23773766,6,2,3279-3286,2021-04-01,April 2021,10.1109/LRA.2021.3063992,1,"[{'@_fa': 'true', 'affilname': 'Polytechnique Montréal', 'affiliation-city': 'Montreal', 'affiliation-country': 'Canada'}]",Journal,ar,Article,9369851,21100900379,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85101520322', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85101520322?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85101520322&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101520322&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0924271621000344'}",https://api.elsevier.com/content/abstract/scopus_id/85101520322,SCOPUS_ID:85101520322,2-s2.0-85101520322,VPC-Net: Completion of 3D vehicles from MLS point clouds,Xia Y.,ISPRS Journal of Photogrammetry and Remote Sensing,09242716,,174,,166-181,2021-04-01,April 2021,10.1016/j.isprsjprs.2021.01.027,3,"[{'@_fa': 'true', 'affilname': 'Technical University of Munich', 'affiliation-city': 'Munich', 'affiliation-country': 'Germany'}]",Journal,ar,Article,,29161,0,False,S0924271621000344,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85100720054', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85100720054?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85100720054&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100720054&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85100720054,SCOPUS_ID:85100720054,2-s2.0-85100720054,GridNet: Image-Agnostic Conditional Anomaly Detection for Indoor Surveillance,Bozcan I.,IEEE Robotics and Automation Letters,,23773766,6,2,1638-1645,2021-04-01,April 2021,10.1109/LRA.2021.3057003,1,"[{'@_fa': 'true', 'affilname': 'Aarhus Universitet', 'affiliation-city': 'Aarhus', 'affiliation-country': 'Denmark'}]",Journal,ar,Article,9345954,21100900379,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85096756802', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85096756802?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85096756802&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85096756802&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85096756802,SCOPUS_ID:85096756802,2-s2.0-85096756802,Lightweight network and parallel computing for fast pedestrian detection,Wu J.,International Journal of Circuit Theory and Applications,00989886,1097007X,49,4,1040-1049,2021-04-01,April 2021,10.1002/cta.2903,1,"[{'@_fa': 'true', 'affilname': 'Tianjin University', 'affiliation-city': 'Tianjin', 'affiliation-country': 'China'}]",Journal,ar,Article,,17963,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85106039474', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85106039474?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85106039474&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85106039474&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85106039474,SCOPUS_ID:85106039474,2-s2.0-85106039474,Dynamic coverage path planning of energy optimization in UAV-enabled edge computing networks,Yu J.,"2021 IEEE Wireless Communications and Networking Conference Workshops, WCNCW 2021",,,,,,2021-03-29,29 March 2021,10.1109/WCNCW49093.2021.9419992,0,"[{'@_fa': 'true', 'affilname': 'Nanjing University of Post and TeleCommunications', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",Conference Proceeding,cp,Conference Paper,9419992,21101045726,0,False,,,,"[{'@_fa': 'true', '$': '9781728195070'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85104974882', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85104974882?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85104974882&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104974882&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85104974882,SCOPUS_ID:85104974882,2-s2.0-85104974882,DeepiSign: Invisible fragile watermark to protect the integrity and authenticity of CNN,Abuadbba A.,Proceedings of the ACM Symposium on Applied Computing,,,,,952-959,2021-03-22,22 March 2021,10.1145/3412841.3441970,0,"[{'@_fa': 'true', 'affilname': 'Commonwealth Scientific and Industrial Research Organization', 'affiliation-city': 'Melbourne', 'affiliation-country': 'Australia'}, {'@_fa': 'true', 'affilname': 'Cyber Security Crc', 'affiliation-city': None, 'affiliation-country': None}]",Conference Proceeding,cp,Conference Paper,,21101043781,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}","[{'@_fa': 'true', '$': '9781450381048'}]",
