@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,pubmed-id,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:issn,pii,prism:isbn
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123552857', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123552857?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123552857&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123552857&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123552857,SCOPUS_ID:85123552857,2-s2.0-85123552857,A Real-time Machine Learning-Based Person Recognition System With Ear Biometrics,Hossain S.,International Journal of Computing and Digital Systems,2210142X,11,1,531-539,2022-01-01,2022,10.12785/ijcds/110143,0,"[{'@_fa': 'true', 'affilname': 'International University of Business Agriculture and Technology', 'affiliation-city': 'Dhaka', 'affiliation-country': 'Bangladesh'}]",,Journal,ar,Article,,21100890383,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123511373', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123511373?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123511373&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123511373&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123511373,SCOPUS_ID:85123511373,2-s2.0-85123511373,Semi-Supervised Deep Learning in High-Speed Railway Track Detection Based on Distributed Fiber Acoustic Sensing,Wang S.,Sensors,,22,2,,2022-01-01,January-2 2022,10.3390/s22020413,0,"[{'@_fa': 'true', 'affilname': 'Beijing Jiaotong University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",35062373,Journal,ar,Article,413,130124,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",14248220,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123489885', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123489885?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123489885&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123489885&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123489885,SCOPUS_ID:85123489885,2-s2.0-85123489885,Learning to rank: An intelligent system for person reidentification,Khan S.U.,International Journal of Intelligent Systems,1098111X,,,,2022-01-01,2022,10.1002/int.22820,0,"[{'@_fa': 'true', 'affilname': 'Sejong University', 'affiliation-city': 'Seoul', 'affiliation-country': 'South Korea'}]",,Journal,ar,Article,,24305,0,False,,,08848173,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123486257', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123486257?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123486257&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123486257&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123486257,SCOPUS_ID:85123486257,2-s2.0-85123486257,Automatic diseases detection and classification of EEG signal with pervasive computing using machine learning,Rajashekhar U.,International Journal of Pervasive Computing and Communications,1742738X,,,,2022-01-01,2022,10.1108/IJPCC-09-2021-0216,0,"[{'@_fa': 'true', 'affilname': 'Government Engineering College', 'affiliation-city': 'Talakal', 'affiliation-country': 'India'}]",,Journal,ar,Article,,21100242605,0,False,,,17427371,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123413563', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123413563?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123413563&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123413563&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123413563,SCOPUS_ID:85123413563,2-s2.0-85123413563,Evolution of NOMA Toward Next Generation Multiple Access (NGMA) for 6G,Liu Y.,IEEE Journal on Selected Areas in Communications,15580008,,,,2022-01-01,2022,10.1109/JSAC.2022.3145234,0,"[{'@_fa': 'true', 'affilname': 'Queen Mary University of London', 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}]",,Journal,ar,Article,,18902,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",07338716,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123405086', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123405086?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123405086&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123405086&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123405086,SCOPUS_ID:85123405086,2-s2.0-85123405086,Recognition of Facial Expression Using Haar Cascade Classifier and Deep Learning,Premaladha J.,Lecture Notes in Networks and Systems,23673389,311,,335-351,2022-01-01,2022,10.1007/978-981-16-5529-6_27,0,"[{'@_fa': 'true', 'affilname': 'SASTRA Deemed University', 'affiliation-city': 'Thanjavur', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9789811655289'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123387233', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123387233?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123387233&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123387233&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123387233,SCOPUS_ID:85123387233,2-s2.0-85123387233,Graph Optimized Data Offloading for Crowd-AI Hybrid Urban Tracking in Intelligent Transportation Systems,Wang P.,IEEE Transactions on Intelligent Transportation Systems,15580016,,,,2022-01-01,2022,10.1109/TITS.2022.3141885,0,"[{'@_fa': 'true', 'affilname': 'Dalian University of Technology', 'affiliation-city': 'Dalian', 'affiliation-country': 'China'}]",,Journal,ar,Article,,18378,0,False,,,15249050,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123377471', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123377471?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123377471&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123377471&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123377471,SCOPUS_ID:85123377471,2-s2.0-85123377471,Deep Learning-Based Smart Mask for Social Distancing,Rajani Kumari L.V.,Lecture Notes on Data Engineering and Communications Technologies,23674520,93,,213-228,2022-01-01,2022,10.1007/978-981-16-6605-6_15,0,"[{'@_fa': 'true', 'affilname': 'Vallurupalli Nageswara Rao Vignana Jyothi Institute of Engineering &amp; Technology', 'affiliation-city': 'Hyderabad', 'affiliation-country': 'India'}]",,Book Series,ch,Book Chapter,,21100975545,0,False,,,23674512,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123375400', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123375400?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123375400&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123375400&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0022437521001614'}",https://api.elsevier.com/content/abstract/scopus_id/85123375400,SCOPUS_ID:85123375400,2-s2.0-85123375400,Learning to interpret novel eHMI: The effect of vehicle kinematics and eHMI familiarity on pedestrian’ crossing behavior,Lee Y.M.,Journal of Safety Research,,,,,2022-01-01,2022,10.1016/j.jsr.2021.12.010,0,"[{'@_fa': 'true', 'affilname': 'University of Leeds', 'affiliation-city': 'Leeds', 'affiliation-country': 'United Kingdom'}]",,Journal,ar,Article,,29284,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",00224375,S0022437521001614,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123374273', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123374273?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123374273&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123374273&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123374273,SCOPUS_ID:85123374273,2-s2.0-85123374273,Efficient Majority Voting in Digital Hardware,Baumgartner S.,IEEE Transactions on Circuits and Systems II: Express Briefs,15583791,,,,2022-01-01,2022,10.1109/TCSII.2022.3144047,0,"[{'@_fa': 'true', 'affilname': 'Johannes Kepler University Linz', 'affiliation-city': 'Linz', 'affiliation-country': 'Austria'}]",,Journal,ar,Article,,9500153930,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",15497747,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123321502', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123321502?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123321502&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123321502&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123321502,SCOPUS_ID:85123321502,2-s2.0-85123321502,"14th International Conference on Genetic and Evolutionary Computing, ICGEC 2021",,Lecture Notes in Electrical Engineering,18761119,833 LNEE,,,2022-01-01,2022,,0,,,Book Series,cr,Conference Review,,19700186822,0,False,,,18761100,,"[{'@_fa': 'true', '$': '9789811684296'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123318240', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123318240?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123318240&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123318240&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123318240,SCOPUS_ID:85123318240,2-s2.0-85123318240,Application of Digital Twin Theory for Improvement of Natural Gas Treatment Unit,Yusupbekov N.,Lecture Notes in Networks and Systems,23673389,362 LNNS,,505-512,2022-01-01,2022,10.1007/978-3-030-92127-9_68,0,"[{'@_fa': 'true', 'affilname': 'Tashkent State Technical University', 'affiliation-city': 'Tashkent', 'affiliation-country': 'Uzbekistan'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9783030921262'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123308180', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123308180?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123308180&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123308180&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123308180,SCOPUS_ID:85123308180,2-s2.0-85123308180,Home Security System Using RaspberryPi,Banerjee P.,Lecture Notes in Electrical Engineering,18761119,820,,167-176,2022-01-01,2022,10.1007/978-981-16-7274-3_14,0,"[{'@_fa': 'true', 'affilname': 'RCC Institute of Information Technology', 'affiliation-city': 'Kolkata', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,19700186822,0,False,,,18761100,,"[{'@_fa': 'true', '$': '9789811672736'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123304786', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123304786?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123304786&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123304786&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123304786,SCOPUS_ID:85123304786,2-s2.0-85123304786,Robust Model for Rural Education Using Deep Learning and Robotics,Iyer S.,Lecture Notes in Networks and Systems,23673389,249,,175-182,2022-01-01,2022,10.1007/978-3-030-85365-5_17,0,"[{'@_fa': 'true', 'affilname': 'Rai University', 'affiliation-city': 'Saroda Village, Ahmedabad', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9783030853648'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123301538', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123301538?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123301538&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123301538&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123301538,SCOPUS_ID:85123301538,2-s2.0-85123301538,A Virtual Actor Behavior Model Based on Emotional Biologically Inspired Cognitive Architecture,Samsonovich A.V.,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),16113349,13154 LNAI,,221-227,2022-01-01,2022,10.1007/978-3-030-93758-4_23,0,"[{'@_fa': 'true', 'affilname': 'National Research Nuclear University MEPhI', 'affiliation-city': 'Moscow', 'affiliation-country': 'Russian Federation'}]",,Book Series,cp,Conference Paper,,25674,0,False,,,03029743,,"[{'@_fa': 'true', '$': '9783030937577'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123298769', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123298769?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123298769&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123298769&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123298769,SCOPUS_ID:85123298769,2-s2.0-85123298769,Abnormal Activity Detection Using Deep Learning,Dhanush Kumar A.,Lecture Notes in Networks and Systems,23673389,333,,675-682,2022-01-01,2022,10.1007/978-981-16-6309-3_63,0,"[{'@_fa': 'true', 'affilname': 'Mahatma Gandhi Institute of Technology, Hyderabad', 'affiliation-city': 'Hyderabad', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9789811663086'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123298294', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123298294?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123298294&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123298294&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123298294,SCOPUS_ID:85123298294,2-s2.0-85123298294,Sign Language Recognition Using Convolutional Neural Network,Kumar A.,Lecture Notes in Networks and Systems,23673389,314,,915-922,2022-01-01,2022,10.1007/978-981-16-5655-2_87,0,"[{'@_fa': 'true', 'affilname': 'Kalinga Institute of Industrial Technology, Bhubaneswar', 'affiliation-city': 'Odisha', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9789811656545'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123279668', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123279668?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123279668&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123279668&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123279668,SCOPUS_ID:85123279668,2-s2.0-85123279668,Real-Time Markerless Facial Landmark Detection Using Deep Learning,Agarkar S.,Lecture Notes in Networks and Systems,23673389,321,,785-795,2022-01-01,2022,10.1007/978-981-16-5987-4_78,0,"[{'@_fa': 'true', 'affilname': 'Priyadarshini Bhagwati College of Engineering', 'affiliation-city': 'Nagpur', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9789811659867'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123277117', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123277117?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123277117&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123277117&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123277117,SCOPUS_ID:85123277117,2-s2.0-85123277117,"5th World Conference on Smart Trends in Systems Security and Sustainability, WS4 2021",,Lecture Notes in Networks and Systems,23673389,333,,,2022-01-01,2022,,0,,,Book Series,cr,Conference Review,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9789811663086'}]"
